ID,source_paper,ref_paper
396897,57412653,1994719692
396898,57412653,2000853034
396899,57412653,2005637227
396900,57412653,2007292189
396901,57412653,2018401472
396902,57412653,2023608336
396903,57412653,2026606521
396904,57412653,2031462201
396905,57412653,2035876382
396906,57412653,2037482200
396907,57412653,2037556107
396908,57412653,2040183868
396909,57412653,2054500643
396910,57412653,2059555596
396911,57412653,2062299947
396912,57412653,2076469626
396913,57412653,2076668386
396914,57412653,2077120554
396915,57412653,2079305371
396916,57412653,2083132667
396917,57412653,2091857263
396918,57412653,2098834773
396919,57412653,2117959708
396920,57412653,2121013449
396921,57412653,2125536409
396922,57412653,2144866800
396923,57412653,2147483647
396924,57412653,2147483647
397080,57495271,251244867
397081,57495271,1970537529
397082,57495271,1980393495
397083,57495271,1981984788
397084,57495271,1992174816
397085,57495271,2019880638
397086,57495271,2046703471
397087,57495271,2066396179
397088,57495271,2109412980
397089,57495271,2134234188
397122,57507755,2002061691
397123,57507755,2014851463
397124,57507755,2047297014
397125,57507755,2055556234
397126,57507755,2090147954
397127,57507755,2121449233
397128,57507755,2147483647
397129,57507755,2147483647
397130,57507755,2147483647
397152,57520384,142725891
397153,57520384,2002722486
397154,57520384,2035880579
397155,57520384,2092235352
397156,57520384,2103555341
397157,57520384,2147483647
397180,57535334,1503695322
397181,57535334,1974925025
397182,57535334,1977070660
397183,57535334,1978973251
397184,57535334,1987162043
397185,57535334,1989154047
397186,57535334,1989845173
397187,57535334,2029145360
397188,57535334,2041817157
397189,57535334,2059689260
397190,57535334,2082487510
397191,57535334,2092117061
397308,57577086,1802597807
397309,57577086,1978452865
397310,57577086,2021387967
397311,57577086,2034021702
397312,57577086,2044098590
397313,57577086,2136572232
397578,57710139,1973803913
397579,57710139,1981468825
397580,57710139,1991072112
397581,57710139,1993333724
397582,57710139,2001696936
397583,57710139,2024335891
397584,57710139,2027762136
397585,57710139,2030226418
397586,57710139,2032030268
397587,57710139,2085826645
397588,57710139,2094333636
397589,57710139,2095916388
397590,57710139,2139527439
397591,57710139,2147483647
397623,57725237,1997570189
397624,57725237,2083499185
397625,57725237,2132682156
397626,57725237,2147483647
397627,57725237,2147483647
397628,57725237,2147483647
397651,57736519,1527526337
397652,57736519,1565712888
397653,57736519,2010738742
397654,57736519,2010786865
397655,57736519,2026387409
397656,57736519,2103087892
397891,57837915,1536989800
397892,57837915,1912367970
397893,57837915,2010066299
397894,57837915,2038943572
397895,57837915,2128211288
397896,57837915,2147483647
397902,57841497,1595323054
397903,57841497,1963757023
397904,57841497,2065060515
397905,57841497,2120247794
397906,57841497,2147483647
397907,57841497,2147483647
397969,57873369,2040266789
397970,57873369,2066825523
397971,57873369,2120337309
397972,57873369,2144506878
397973,57873369,2147483647
397974,57873369,2147483647
398003,57891503,1966272244
398004,57891503,2007160086
398005,57891503,2052491063
398006,57891503,2120623848
398007,57891503,2145448937
398008,57891503,2147483647
398100,57940083,2014217146
398101,57940083,2015117848
398102,57940083,2076841675
398103,57940083,2077169620
398104,57940083,2086389002
398105,57940083,2136404679
398106,57940083,2147483647
398134,57960932,1990017677
398135,57960932,2001805273
398136,57960932,2016900953
398137,57960932,2034043366
398138,57960932,2056561360
398139,57960932,2095252225
398140,57960932,2102005340
398141,57960932,2147483647
398142,57960932,2147483647
398219,58004379,37161060
398220,58004379,1970661674
398221,58004379,1975853479
398222,58004379,1995410555
398223,58004379,2044132381
398224,58004379,2048336201
398225,58004379,2051395326
398226,58004379,2062723225
398227,58004379,2069022055
398313,58050674,173914982
398314,58050674,1495945591
398315,58050674,2001461804
398316,58050674,2020426410
398317,58050674,2062069198
398318,58050674,2067849140
398319,58050674,2147483647
398320,58050674,2147483647
398321,58050674,2147483647
398472,58123909,1838448561
398473,58123909,2024239849
398474,58123909,2027765722
398475,58123909,2029649673
398476,58123909,2060035607
398477,58123909,2091933798
398478,58123909,2120318687
398479,58123909,2147483647
398615,58180143,1985623398
398616,58180143,2009203042
398617,58180143,2009803107
398618,58180143,2011944154
398619,58180143,2080652468
398620,58180143,2132333026
398687,58213995,2001476
398688,58213995,71022479
398689,58213995,135569227
398690,58213995,1966430996
398691,58213995,2008691375
398692,58213995,2084506573
398693,58213995,2085158961
398694,58213995,2135712089
398704,58216619,2005514216
398705,58216619,2006795535
398706,58216619,2033362490
398707,58216619,2073051558
398708,58216619,2077898067
398709,58216619,2085536057
398710,58216619,2087211377
398711,58216619,2090572943
398871,58280572,1983396860
398872,58280572,2041422254
398873,58280572,2116149691
398874,58280572,2122860596
398875,58280572,2147483647
398876,58280572,2147483647
399103,58381008,2021240193
399104,58381008,2044774254
399105,58381008,2097779620
399106,58381008,2129074184
399107,58381008,2134224259
399108,58381008,2145262111
399135,58391288,260532217
399136,58391288,1985846445
399137,58391288,1986046998
399138,58391288,1995944394
399139,58391288,2003301897
399140,58391288,2044376601
399141,58391288,2082405871
399250,58437202,1506484294
399251,58437202,1966617699
399252,58437202,1983421509
399253,58437202,1995140705
399254,58437202,2053984185
399255,58437202,2077629365
399256,58437202,2146356499
399386,58490611,1981826156
399387,58490611,2011055878
399388,58490611,2020026127
399389,58490611,2104776785
399390,58490611,2118340088
399391,58490611,2143971272
399392,58490611,2147483647
399403,58495402,2000607733
399404,58495402,2000757695
399405,58495402,2003288048
399406,58495402,2039094655
399407,58495402,2085130880
399408,58495402,2102397702
399565,58580270,1480692492
399566,58580270,1517816850
399567,58580270,1544920607
399568,58580270,1603205751
399569,58580270,1604219865
399570,58580270,2147483647
399715,58635451,1582142024
399716,58635451,2003409434
399717,58635451,2025952309
399718,58635451,2046014353
399719,58635451,2079806475
399720,58635451,2131484652
399721,58635451,2136365615
399722,58635451,2147483647
399725,58636451,1941013187
399726,58636451,2018783607
399727,58636451,2097750323
399728,58636451,2130309412
399729,58636451,2134329651
399730,58636451,2147483647
399817,58678376,1897047747
399818,58678376,1996492280
399819,58678376,1999621708
399820,58678376,2060193712
399821,58678376,2096781728
399822,58678376,2100086445
399823,58678376,2110627230
399824,58678376,2118128739
399825,58678376,2134831707
399826,58678376,2144313523
400260,58867209,58541554
400261,58867209,1988630996
400262,58867209,2009067479
400263,58867209,2037511711
400264,58867209,2091954160
400265,58867209,2123438808
400266,58867209,2125170809
400305,58889690,1928620264
400306,58889690,1932686623
400307,58889690,1983565668
400308,58889690,2003298186
400309,58889690,2040054609
400310,58889690,2073462878
400311,58889690,2081759180
400312,58889690,2098315757
400313,58889690,2123122867
400363,58913318,300358861
400364,58913318,1972386643
400365,58913318,2000145200
400366,58913318,2043113802
400367,58913318,2101140357
400368,58913318,2103286528
400402,58930090,135877279
400403,58930090,1535502850
400404,58930090,2010207538
400405,58930090,2012242818
400406,58930090,2050846004
400407,58930090,2069247653
400408,58930090,2122249269
400409,58930090,2147483647
400615,59008452,1647075334
400616,59008452,2041312799
400617,59008452,2057898102
400618,59008452,2086038172
400619,59008452,2106168025
400620,59008452,2147483647
400621,59008452,2147483647
400671,59022130,157473864
400672,59022130,1966296244
400673,59022130,2042676931
400674,59022130,2080466660
400675,59022130,2138437384
400676,59022130,2147483647
400713,59041496,1963886848
400714,59041496,1968272674
400715,59041496,1997714925
400716,59041496,2001870568
400717,59041496,2055090638
400718,59041496,2057255751
400719,59041496,2088440632
400720,59041496,2121450126
400721,59041496,2147483647
400745,59051173,2019432192
400746,59051173,2023838007
400747,59051173,2037016398
400748,59051173,2044068374
400749,59051173,2116375497
400750,59051173,2147483647
400751,59051173,2147483647
400780,59065530,1974215052
400781,59065530,2039973219
400782,59065530,2105431194
400783,59065530,2112810120
400784,59065530,2137586969
400785,59065530,2147483647
400908,59117153,2092703752
400909,59117153,2093248761
400910,59117153,2109154155
400911,59117153,2131518270
400912,59117153,2138468535
400913,59117153,2147483647
400923,59123221,6094876
400924,59123221,1978784597
400925,59123221,1980039848
400926,59123221,1998487923
400927,59123221,2007410628
400928,59123221,2048164032
400991,59154413,1967263394
400992,59154413,1983396423
400993,59154413,2020005612
400994,59154413,2076853816
400995,59154413,2116671711
400996,59154413,2140413558
400997,59154413,2147483647
401022,59165078,166066031
401023,59165078,612372977
401024,59165078,1523418896
401025,59165078,1547883073
401026,59165078,1968628257
401027,59165078,2113034208
401104,59196879,1997897613
401105,59196879,2000566376
401106,59196879,2022036028
401107,59196879,2064785663
401108,59196879,2138284300
401109,59196879,2143578762
401110,59196879,2147483647
401139,59203499,89263530
401140,59203499,1964625228
401141,59203499,1967328955
401142,59203499,1974565936
401143,59203499,2063615719
401144,59203499,2089803356
401145,59203499,2129349134
401524,59386234,627987211
401525,59386234,1568199011
401526,59386234,1965274735
401527,59386234,1965648547
401528,59386234,2106651960
401529,59386234,2147483647
401560,59404125,1997293587
401561,59404125,2028609533
401562,59404125,2060159166
401563,59404125,2062315609
401564,59404125,2103932737
401565,59404125,2121484326
401566,59404125,2147483647
401579,59409346,79024308
401580,59409346,1963980863
401581,59409346,1993720865
401582,59409346,2022203502
401583,59409346,2043562592
401584,59409346,2047224103
401593,59415405,1953561962
401594,59415405,1965520712
401595,59415405,2022406556
401596,59415405,2067302061
401597,59415405,2090685136
401598,59415405,2117184058
401599,59415405,2147483647
401742,59476031,624863747
401743,59476031,1569385621
401744,59476031,2019593129
401745,59476031,2033083666
401746,59476031,2047178318
401747,59476031,2146920226
401748,59476031,2147483647
401882,59524436,632724489
401883,59524436,1964322318
401884,59524436,1972949090
401885,59524436,1983466010
401886,59524436,1991378291
401887,59524436,2010278105
401888,59524436,2058291517
401889,59524436,2128748652
401938,59544644,124239641
401939,59544644,148411653
401940,59544644,2008782348
401941,59544644,2014035331
401942,59544644,2115359896
401943,59544644,2147483647
401990,59558231,1964272546
401991,59558231,2035888594
401992,59558231,2115861560
401993,59558231,2116224930
401994,59558231,2135439806
401995,59558231,2147483647
401996,59558231,2147483647
402225,59667261,147388011
402226,59667261,1501773294
402227,59667261,2013354216
402228,59667261,2028061046
402229,59667261,2033041827
402230,59667261,2073960456
402231,59667261,2131463176
402309,59695828,1573166409
402310,59695828,1993026259
402311,59695828,2069706242
402312,59695828,2113763892
402313,59695828,2141915016
402314,59695828,2147483647
402321,59697719,1980685634
402322,59697719,2025845341
402323,59697719,2035771169
402324,59697719,2053862513
402325,59697719,2073314072
402326,59697719,2073807614
402327,59697719,2105814525
402328,59697719,2116299903
402329,59697719,2132561410
402425,59752414,1956510052
402426,59752414,1974916178
402427,59752414,2048938594
402428,59752414,2059568263
402429,59752414,2061777983
402430,59752414,2115569860
402475,59777407,1998259019
402476,59777407,2058629447
402477,59777407,2084447650
402478,59777407,2085675538
402479,59777407,2124043243
402480,59777407,2133658627
402481,59777407,2147483647
402503,59787063,2009782005
402504,59787063,2019000531
402505,59787063,2044355740
402506,59787063,2054857167
402507,59787063,2059294287
402508,59787063,2073075409
402509,59787063,2074000217
402520,59794184,1965119596
402521,59794184,1966104481
402522,59794184,1973670111
402523,59794184,1989250714
402524,59794184,2009355490
402525,59794184,2064952474
402526,59794184,2086437357
402527,59794184,2147483647
402536,59798155,1485268022
402537,59798155,1997219719
402538,59798155,2043738378
402539,59798155,2054090438
402540,59798155,2103315136
402541,59798155,2147483647
402628,59830534,199856265
402629,59830534,1013764496
402630,59830534,2028926163
402631,59830534,2088983290
402632,59830534,2102704872
402633,59830534,2137625679
402727,59869583,1528356457
402728,59869583,1573437856
402729,59869583,1967807377
402730,59869583,1996776596
402731,59869583,2123972913
402732,59869583,2126421003
402781,59886985,1973741574
402782,59886985,2044141063
402783,59886985,2071504725
402784,59886985,2092579975
402785,59886985,2097377057
402786,59886985,2135800342
402787,59886985,2145976604
402885,59934529,2005291253
402886,59934529,2045751331
402887,59934529,2052145332
402888,59934529,2059201383
402889,59934529,2088305507
402890,59934529,2100602798
402891,59934529,2127170253
403136,60046342,2035924985
403137,60046342,2038594557
403138,60046342,2042881194
403139,60046342,2055149141
403140,60046342,2055733135
403141,60046342,2063844810
403179,60059758,1606326651
403180,60059758,1968585620
403181,60059758,1969084432
403182,60059758,1972032468
403183,60059758,1973598672
403184,60059758,1980142618
403185,60059758,2034683103
403186,60059758,2042678505
403187,60059758,2061511033
403188,60059758,2065354093
403189,60059758,2067541017
403190,60059758,2078078315
403191,60059758,2087131704
403192,60059758,2087462144
403193,60059758,2089180090
403194,60059758,2132644001
403195,60059758,2147483647
403223,60077963,1947425014
403224,60077963,1995185931
403225,60077963,2023188879
403226,60077963,2032932933
403227,60077963,2090286224
403228,60077963,2104246562
403229,60077963,2127764698
403245,60082826,176270295
403246,60082826,318237977
403247,60082826,1996161245
403248,60082826,2003361668
403249,60082826,2016008172
403250,60082826,2046731928
403251,60082826,2056261963
403252,60082826,2074661206
403298,60106300,1966029108
403299,60106300,1968261482
403300,60106300,1987843336
403301,60106300,2018762606
403302,60106300,2022851859
403303,60106300,2036862760
403304,60106300,2067576490
403305,60106300,2069409350
403306,60106300,2070599181
403307,60106300,2073700464
403308,60106300,2094211947
403309,60106300,2095849459
403322,60114670,170155831
403323,60114670,1500059214
403324,60114670,1788667717
403325,60114670,1970603259
403326,60114670,1990980360
403327,60114670,2009469402
403328,60114670,2044143765
403329,60114670,2136608476
403330,60114670,2147483647
403331,60114670,2147483647
403424,60154462,1510438663
403425,60154462,1545562219
403426,60154462,1833122340
403427,60154462,1976671893
403428,60154462,2023544569
403429,60154462,2023956966
403430,60154462,2123213117
403431,60154462,2147483647
403432,60154462,2147483647
403462,60170621,1924001847
403463,60170621,2064194929
403464,60170621,2073058860
403465,60170621,2096070975
403466,60170621,2124573299
403467,60170621,2132681024
403522,60191969,1969067973
403523,60191969,1989551973
403524,60191969,2086349245
403525,60191969,2086414902
403526,60191969,2101223551
403527,60191969,2142632334
403531,60193146,2000119789
403532,60193146,2036548177
403533,60193146,2074922493
403534,60193146,2140802751
403535,60193146,2142668190
403536,60193146,2147483647
403537,60193146,2147483647
403585,60218605,1753521056
403586,60218605,2021716493
403587,60218605,2045077089
403588,60218605,2059643569
403589,60218605,2076507927
403590,60218605,2093297328
403591,60218605,2147483647
403618,60233515,1992679430
403619,60233515,2028550929
403620,60233515,2039410885
403621,60233515,2050756402
403622,60233515,2071047616
403623,60233515,2096475336
403624,60233515,2137560435
403677,60252885,1532534894
403678,60252885,1968618477
403679,60252885,1998426307
403680,60252885,2004080050
403681,60252885,2060578841
403682,60252885,2083071633
403683,60252885,2124034026
403684,60252885,2125514563
403685,60252885,2127359590
403686,60252885,2131612020
403704,60261757,1975007947
403705,60261757,2044755609
403706,60261757,2074016396
403707,60261757,2100495942
403708,60261757,2142644281
403709,60261757,2147483647
403762,60283785,109422026
403763,60283785,1508191015
403764,60283785,1537063289
403765,60283785,1808202040
403766,60283785,1998938204
403767,60283785,2116592902
403768,60283785,2126281540
403769,60283785,2147483647
403775,60289910,1979907501
403776,60289910,2007823651
403777,60289910,2011699361
403778,60289910,2084911549
403779,60289910,2104755276
403780,60289910,2123607611
403781,60289910,2147483647
403782,60289940,129956835
403783,60289940,1968819829
403784,60289940,2061345335
403785,60289940,2096670784
403786,60289940,2101429978
403787,60289940,2128059639
403817,60302727,1577886506
403818,60302727,1983795337
403819,60302727,2035252462
403820,60302727,2099992849
403821,60302727,2100709790
403822,60302727,2112656429
403936,60353429,158727735
403937,60353429,1990463016
403938,60353429,2025587131
403939,60353429,2050869929
403940,60353429,2147483647
403941,60353429,2147483647
403944,60356214,1604411565
403945,60356214,1908008529
403946,60356214,2004708040
403947,60356214,2031749069
403948,60356214,2101083042
403949,60356214,2108225402
403950,60356214,2115593965
403951,60356214,2127899544
403952,60356214,2138515203
403953,60356214,2147483647
403985,60368067,1508614962
403986,60368067,1972746349
403987,60368067,2003120809
403988,60368067,2032847865
403989,60368067,2035976926
403990,60368067,2036572758
403991,60368067,2054374160
403992,60368067,2064440568
403993,60368067,2066932246
403994,60368067,2077748824
403995,60368067,2089032611
403996,60368067,2147483647
403997,60368067,2147483647
404054,60392649,1971908364
404055,60392649,1972592373
404056,60392649,1986686326
404057,60392649,2010460222
404058,60392649,2020368077
404059,60392649,2026824052
404138,60427465,149412855
404139,60427465,1968548156
404140,60427465,1979822206
404141,60427465,1984264259
404142,60427465,1993889244
404143,60427465,1997123034
404220,60461062,1517255651
404221,60461062,1652338527
404222,60461062,1986021319
404223,60461062,1994452995
404224,60461062,2087586190
404225,60461062,2097864651
404226,60461062,2143113215
404227,60461062,2147483647
404228,60461062,2147483647
404229,60461062,2147483647
404351,60525516,1967134840
404352,60525516,1975283128
404353,60525516,2017925175
404354,60525516,2030751747
404355,60525516,2139809290
404356,60525516,2141653760
404532,60592787,433841544
404533,60592787,1972529787
404534,60592787,1978976610
404535,60592787,1981284122
404536,60592787,2022452162
404537,60592787,2054245899
404538,60592787,2062246619
404581,60608411,2009570096
404582,60608411,2033306128
404583,60608411,2059297136
404584,60608411,2078881122
404585,60608411,2089383541
404586,60608411,2116323965
404587,60608411,2119790985
404635,60633877,2023199161
404636,60633877,2088970299
404637,60633877,2103782088
404638,60633877,2111109862
404639,60633877,2128677681
404640,60633877,2135424721
404675,60651696,60921422
404676,60651696,1966179619
404677,60651696,1968834775
404678,60651696,1970196670
404679,60651696,1975112172
404680,60651696,1985080645
404681,60651696,1987664769
404682,60651696,2009954502
404683,60651696,2042169787
404684,60651696,2052526786
404685,60651696,2053524160
404686,60651696,2068285705
404687,60651696,2075760418
404688,60651696,2077926440
404689,60651696,2147483647
404690,60651696,2147483647
404691,60651696,2147483647
404711,60658929,1979897582
404712,60658929,2000326405
404713,60658929,2000920025
404714,60658929,2012943243
404715,60658929,2027657619
404716,60658929,2045845086
404717,60658929,2114371814
404735,60669240,1581011678
404736,60669240,1986835339
404737,60669240,2005922097
404738,60669240,2030846072
404739,60669240,2069000137
404740,60669240,2135588736
404759,60673796,1778749218
404760,60673796,1974085393
404761,60673796,1990887816
404762,60673796,2020009566
404763,60673796,2039274160
404764,60673796,2057573921
404765,60673796,2079462331
404766,60673796,2100699928
404767,60673796,2101458677
404768,60673796,2111694985
404845,60701396,1980535904
404846,60701396,2019742616
404847,60701396,2037102083
404848,60701396,2059272723
404849,60701396,2110024388
404850,60701396,2110469184
404963,60762034,68733144
404964,60762034,1564139349
404965,60762034,1789732269
404966,60762034,2025475785
404967,60762034,2049680283
404968,60762034,2070618299
405138,60834526,2000790089
405139,60834526,2034885330
405140,60834526,2036482356
405141,60834526,2051343527
405142,60834526,2075216032
405143,60834526,2090788098
405193,60857534,1533426022
405194,60857534,1942931565
405195,60857534,2015485532
405196,60857534,2036735514
405197,60857534,2070232229
405198,60857534,2147483647
405224,60872003,2001258296
405225,60872003,2055946816
405226,60872003,2078003307
405227,60872003,2135080095
405228,60872003,2139531225
405229,60872003,2147483647
405267,60888760,1978275442
405268,60888760,1986736465
405269,60888760,1995997868
405270,60888760,2026908726
405271,60888760,2031348406
405272,60888760,2112940058
405285,60896435,938464876
405286,60896435,1660117651
405287,60896435,1968651519
405288,60896435,1992324231
405289,60896435,2018979656
405290,60896435,2023413934
405291,60896435,2030073748
405292,60896435,2036378766
405293,60896435,2042126375
405294,60896435,2068376227
405295,60896435,2071272981
405333,60915457,1991384037
405334,60915457,2030463768
405335,60915457,2033482733
405336,60915457,2056072170
405337,60915457,2081451398
405338,60915457,2086383375
405339,60915457,2086426084
405382,60938865,158630337
405383,60938865,2025913152
405384,60938865,2056147899
405385,60938865,2088151612
405386,60938865,2116288730
405387,60938865,2147483647
405428,60971402,157727594
405429,60971402,1556343729
405430,60971402,1963149318
405431,60971402,2069197510
405432,60971402,2121926044
405433,60971402,2131401211
405544,61020668,1510064049
405545,61020668,1993182255
405546,61020668,2008677458
405547,61020668,2043652106
405548,61020668,2044984838
405549,61020668,2047722254
405550,61020668,2068732463
405551,61020668,2073829560
405692,61070401,1975019567
405693,61070401,1975958051
405694,61070401,1977037786
405695,61070401,2047523070
405696,61070401,2063046392
405697,61070401,2121157628
405698,61070401,2145145937
405772,61112338,2039152084
405773,61112338,2040376582
405774,61112338,2058112851
405775,61112338,2067969920
405776,61112338,2067980605
405777,61112338,2131388529
405963,61198175,17149418
405964,61198175,17581098
405965,61198175,64670978
405966,61198175,83281245
405967,61198175,1992424422
405968,61198175,2040736478
405969,61198175,2126152332
405970,61198175,2142814022
405971,61198175,2144781189
405972,61198175,2147483647
406038,61220458,40828787
406039,61220458,1994008748
406040,61220458,1994059772
406041,61220458,2018787229
406042,61220458,2103185389
406043,61220458,2147483647
406054,61229085,1510375603
406055,61229085,1983207590
406056,61229085,1985121205
406057,61229085,2063893574
406058,61229085,2070718696
406059,61229085,2147483647
406419,61394194,2007428019
406420,61394194,2015592448
406421,61394194,2030169858
406422,61394194,2035433235
406423,61394194,2038955527
406424,61394194,2058378544
406425,61394194,2058428629
406426,61394194,2084381642
406427,61394194,2129300828
406428,61394194,2133691861
406429,61394194,2147483647
406495,61433021,1543242760
406496,61433021,1547153486
406497,61433021,1964196291
406498,61433021,1967517010
406499,61433021,2009071266
406500,61433021,2084350945
406501,61433021,2085436879
406502,61433021,2098575603
406584,61468541,154284677
406585,61468541,631186695
406586,61468541,1515153380
406587,61468541,1965934665
406588,61468541,2000917571
406589,61468541,2035051476
406590,61468541,2048185138
406591,61468541,2138582617
406592,61468541,2147483647
406738,61537356,32359441
406739,61537356,569086662
406740,61537356,2047947634
406741,61537356,2050405902
406742,61537356,2091806704
406743,61537356,2096177845
406744,61537356,2147483647
406771,61547824,1969793990
406772,61547824,2032440955
406773,61547824,2044227050
406774,61547824,2054413715
406775,61547824,2110209988
406776,61547824,2143621972
406916,61606985,2004440489
406917,61606985,2005177364
406918,61606985,2057543819
406919,61606985,2060635272
406920,61606985,2077095314
406921,61606985,2085356303
406954,61625073,1983140674
406955,61625073,2001365191
406956,61625073,2001806854
406957,61625073,2002805716
406958,61625073,2027309625
406959,61625073,2032500799
406960,61625073,2045606617
406961,61625073,2082504529
406962,61625073,2087037010
406963,61625073,2142510163
406964,61625073,2147483647
406965,61625073,2147483647
407015,61653762,1873070270
407016,61653762,2028496771
407017,61653762,2054633472
407018,61653762,2093110246
407019,61653762,2137018510
407020,61653762,2137380457
407129,61713193,1908561802
407130,61713193,1977700439
407131,61713193,2003236921
407132,61713193,2057496996
407133,61713193,2078240329
407134,61713193,2136228105
407135,61713193,2142322475
407185,61743361,1598216245
407186,61743361,2022365634
407187,61743361,2046047615
407188,61743361,2081818871
407189,61743361,2089129165
407190,61743361,2147483647
407335,61814099,1945674061
407336,61814099,1970060347
407337,61814099,1975532130
407338,61814099,2010467127
407339,61814099,2044553460
407340,61814099,2055222641
407341,61814099,2080764252
407342,61814099,2147483647
407378,61826455,1981146437
407379,61826455,1986522419
407380,61826455,2003392046
407381,61826455,2074166336
407382,61826455,2123797228
407383,61826455,2147483647
407542,61902645,1500888258
407543,61902645,1587947784
407544,61902645,1967776309
407545,61902645,1973551367
407546,61902645,2041198010
407547,61902645,2080370285
407550,61905573,118170609
407551,61905573,1561797960
407552,61905573,1966447138
407553,61905573,1971091977
407554,61905573,2082834931
407555,61905573,2147483647
407727,61980723,568907226
407728,61980723,2027808163
407729,61980723,2065413173
407730,61980723,2078152732
407731,61980723,2108908001
407732,61980723,2147483647
407872,62047757,1714660
407873,62047757,1979039453
407874,62047757,2086880198
407875,62047757,2102554793
407876,62047757,2141895012
407877,62047757,2147483647
408044,62123519,2000789070
408045,62123519,2000930279
408046,62123519,2045809713
408047,62123519,2067173586
408048,62123519,2072513400
408049,62123519,2075039454
408050,62123519,2088640007
408051,62123519,2091075537
408075,62130900,1505603609
408076,62130900,1577997208
408077,62130900,1588590018
408078,62130900,1985535418
408079,62130900,1997510203
408080,62130900,2032962893
408081,62130900,2036395308
408082,62130900,2073972639
408083,62130900,2145650946
408175,62167677,2064009645
408176,62167677,2072698856
408177,62167677,2072812220
408178,62167677,2140991916
408179,62167677,2143101521
408180,62167677,2147483647
408181,62167677,2147483647
408254,62206989,2012531860
408255,62206989,2040732264
408256,62206989,2047585934
408257,62206989,2075861398
408258,62206989,2101713668
408259,62206989,2105484180
408276,62222912,1972187733
408277,62222912,2001893265
408278,62222912,2033998948
408279,62222912,2080504768
408280,62222912,2147483647
408281,62222912,2147483647
408366,62254507,650756598
408367,62254507,1981206423
408368,62254507,2044158353
408369,62254507,2047250666
408370,62254507,2052566040
408371,62254507,2085788070
408372,62254507,2107958108
408373,62254507,2118886768
408374,62254507,2145048910
408375,62254507,2147483647
408459,62297514,1549277110
408460,62297514,1768413675
408461,62297514,1999015815
408462,62297514,2019491715
408463,62297514,2044368393
408464,62297514,2131274872
408677,62399860,623814603
408678,62399860,1572923654
408679,62399860,1968651319
408680,62399860,2010621898
408681,62399860,2079411008
408682,62399860,2098691120
408683,62399860,2119004437
408721,62414316,1989186097
408722,62414316,2002494594
408723,62414316,2041692221
408724,62414316,2065763027
408725,62414316,2120894957
408726,62414316,2147483647
408806,62449392,1951140057
408807,62449392,1968212813
408808,62449392,1996168515
408809,62449392,2038723032
408810,62449392,2067560610
408811,62449392,2116344548
408812,62449392,2147483647
408813,62449392,2147483647
408915,62512151,172524543
408916,62512151,1630094157
408917,62512151,1996369575
408918,62512151,2019750858
408919,62512151,2038111595
408920,62512151,2053838511
408921,62512151,2136328506
409178,62634680,171918622
409179,62634680,1966706187
409180,62634680,1968237246
409181,62634680,2002389652
409182,62634680,2021703085
409183,62634680,2083039325
409348,62704851,2035763969
409349,62704851,2045893995
409350,62704851,2082299145
409351,62704851,2085445508
409352,62704851,2091586595
409353,62704851,2099078941
409354,62704851,2127704027
409373,62713288,1654781626
409374,62713288,1993108123
409375,62713288,2092619236
409376,62713288,2101677220
409377,62713288,2147483647
409378,62713288,2147483647
409391,62726972,1964366671
409392,62726972,1968191110
409393,62726972,1999405885
409394,62726972,2003972311
409395,62726972,2020180156
409396,62726972,2041317871
409397,62726972,2051154668
409398,62726972,2057637549
409399,62726972,2058271697
409400,62726972,2090707566
409466,62752984,1948684092
409467,62752984,1983778750
409468,62752984,1996005454
409469,62752984,2003469292
409470,62752984,2046013891
409471,62752984,2055854354
409472,62752984,2115622865
409486,62759102,1977314979
409487,62759102,1991306896
409488,62759102,2000494077
409489,62759102,2017759254
409490,62759102,2038088045
409491,62759102,2085286775
409492,62759102,2085669947
409493,62759102,2094315133
409494,62759102,2104133937
409495,62759102,2147483647
409496,62759102,2147483647
409577,62789606,125323448
409578,62789606,306515463
409579,62789606,621042969
409580,62789606,1993241979
409581,62789606,2000138747
409582,62789606,2014042461
409583,62789606,2028184439
409584,62789606,2028991375
409585,62789606,2080477440
409586,62789606,2124758073
409587,62789606,2136250824
409616,62804493,1926454999
409617,62804493,1964239497
409618,62804493,1980343496
409619,62804493,1989414099
409620,62804493,2042027700
409621,62804493,2043206027
409622,62804493,2144741533
409796,62874552,69239580
409797,62874552,2024430444
409798,62874552,2072644219
409799,62874552,2078813945
409800,62874552,2129294185
409801,62874552,2147483647
409802,62874552,2147483647
409803,62874552,2147483647
409895,62914481,1095391418
409896,62914481,2005089469
409897,62914481,2071936644
409898,62914481,2072358807
409899,62914481,2083302378
409900,62914481,2106232823
409901,62914481,2147483647
410116,63005910,1598436159
410117,63005910,2000308198
410118,63005910,2075551755
410119,63005910,2142642738
410120,63005910,2147483647
410121,63005910,2147483647
410151,63016273,1998243041
410152,63016273,2001342749
410153,63016273,2005679798
410154,63016273,2006012747
410155,63016273,2016915696
410156,63016273,2034009612
410157,63016273,2037563761
410158,63016273,2145377674
410159,63016273,2147483647
410190,63034058,1578817624
410191,63034058,1833171364
410192,63034058,1975940974
410193,63034058,2013313335
410194,63034058,2064768582
410195,63034058,2120940190
410221,63045372,1964726931
410222,63045372,1984933368
410223,63045372,1988491701
410224,63045372,2028541229
410225,63045372,2039538100
410226,63045372,2147483647
410282,63071265,1978725175
410283,63071265,2005494620
